tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,note,velocity
74699,control_change,,,,,4,0,1,,,,,0,64,127,,
74705,note_on,,,,,6,0,1,,,,,0,,,55,0
74736,note_on,,,,,31,0,1,,,,,0,,,47,0
74760,note_on,,,,,24,0,1,,,,,0,,,59,52
74761,note_on,,,,,1,0,1,,,,,0,,,52,35
74765,note_on,,,,,4,0,1,,,,,0,,,55,28
74766,note_on,,,,,1,0,1,,,,,0,,,43,30
74768,control_change,,,,,2,0,1,,,,,0,64,104,,
74772,control_change,,,,,4,0,1,,,,,0,64,72,,
74776,control_change,,,,,0,0,1,,,,,0,64,0,,
74776,note_on,,,,,4,0,1,,,,,0,,,55,0
74816,control_change,,,,,40,0,1,,,,,0,64,40,,
74820,control_change,,,,,4,0,1,,,,,0,64,104,,
74824,control_change,,,,,4,0,1,,,,,0,64,127,,
74836,note_on,,,,,12,0,1,,,,,0,,,43,0
74854,note_on,,,,,18,0,1,,,,,0,,,40,42
74881,note_on,,,,,27,0,1,,,,,0,,,40,0
74885,note_on,,,,,4,0,1,,,,,0,,,52,0
74893,note_on,,,,,8,0,1,,,,,0,,,59,0
74901,note_on,,,,,8,0,1,,,,,0,,,58,54
74931,note_on,,,,,30,0,1,,,,,0,,,58,0
74974,note_on,,,,,43,0,1,,,,,0,,,63,56
74976,note_on,,,,,2,0,1,,,,,0,,,59,40
74978,note_on,,,,,2,0,1,,,,,0,,,54,25
74990,note_on,,,,,12,0,1,,,,,0,,,35,36
74994,control_change,,,,,4,0,1,,,,,0,64,88,,
74998,control_change,,,,,4,0,1,,,,,0,64,40,,
75002,control_change,,,,,4,0,1,,,,,0,64,0,,
75046,control_change,,,,,44,0,1,,,,,0,64,40,,
75050,control_change,,,,,4,0,1,,,,,0,64,72,,
75054,control_change,,,,,4,0,1,,,,,0,64,127,,
75125,note_on,,,,,71,0,1,,,,,0,,,54,0
75134,note_on,,,,,9,0,1,,,,,0,,,59,0
75134,note_on,,,,,0,0,1,,,,,0,,,39,34
75162,note_on,,,,,28,0,1,,,,,0,,,63,0
75194,note_on,,,,,32,0,1,,,,,0,,,42,33
75222,note_on,,,,,28,0,1,,,,,0,,,39,0
75224,control_change,,,,,2,0,1,,,,,0,64,72,,
75228,control_change,,,,,4,0,1,,,,,0,64,0,,
75240,control_change,,,,,12,0,1,,,,,0,64,40,,
75244,control_change,,,,,4,0,1,,,,,0,64,88,,
75248,control_change,,,,,4,0,1,,,,,0,64,127,,
75275,note_on,,,,,27,0,1,,,,,0,,,35,0
75290,note_on,,,,,15,0,1,,,,,0,,,42,0
75397,note_on,,,,,107,0,1,,,,,0,,,75,77
75402,note_on,,,,,0,0,1,,,,,0,,,63,34
75402,note_on,,,,,5,0,1,,,,,0,,,66,42
75405,note_on,,,,,3,0,1,,,,,0,,,54,36
75406,note_on,,,,,0,0,1,,,,,0,,,59,29
75406,note_on,,,,,1,0,1,,,,,0,,,47,45
75412,control_change,,,,,6,0,1,,,,,0,64,104,,
75417,control_change,,,,,5,0,1,,,,,0,64,24,,
75421,control_change,,,,,4,0,1,,,,,0,64,0,,
75443,note_on,,,,,22,0,1,,,,,0,,,47,0
75445,note_on,,,,,2,0,1,,,,,0,,,59,0
75446,control_change,,,,,1,0,1,,,,,0,64,88,,
75449,control_change,,,,,3,0,1,,,,,0,64,127,,
75451,note_on,,,,,2,0,1,,,,,0,,,54,0
75466,note_on,,,,,15,0,1,,,,,0,,,75,0
75470,note_on,,,,,4,0,1,,,,,0,,,66,0
75472,note_on,,,,,2,0,1,,,,,0,,,63,0
75539,note_on,,,,,67,0,1,,,,,0,,,71,79
75540,note_on,,,,,1,0,1,,,,,0,,,63,51
75542,note_on,,,,,2,0,1,,,,,0,,,54,43
75542,note_on,,,,,0,0,1,,,,,0,,,47,48
75543,note_on,,,,,1,0,1,,,,,0,,,59,41
75556,note_on,,,,,13,0,1,,,,,0,,,47,0
75558,note_on,,,,,2,0,1,,,,,0,,,63,0
75559,note_on,,,,,1,0,1,,,,,0,,,54,0
75561,note_on,,,,,2,0,1,,,,,0,,,59,0
75569,note_on,,,,,8,0,1,,,,,0,,,71,0
75598,note_on,,,,,29,0,1,,,,,0,,,66,74
75602,note_on,,,,,4,0,1,,,,,0,,,63,42
75606,note_on,,,,,4,0,1,,,,,0,,,54,35
75608,note_on,,,,,2,0,1,,,,,0,,,59,37
75609,note_on,,,,,1,0,1,,,,,0,,,47,37
75615,control_change,,,,,6,0,1,,,,,0,64,40,,
75619,control_change,,,,,4,0,1,,,,,0,64,0,,
75643,control_change,,,,,24,0,1,,,,,0,64,72,,
75646,control_change,,,,,3,0,1,,,,,0,64,127,,
75654,note_on,,,,,8,0,1,,,,,0,,,47,0
75659,note_on,,,,,5,0,1,,,,,0,,,59,0
75660,note_on,,,,,1,0,1,,,,,0,,,54,0
75852,note_on,,,,,192,0,1,,,,,0,,,66,0
75856,note_on,,,,,4,0,1,,,,,0,,,63,0
76015,note_on,,,,,159,0,1,,,,,0,,,74,54
76023,note_on,,,,,8,0,1,,,,,0,,,67,38
76024,note_on,,,,,1,0,1,,,,,0,,,62,33
76025,note_on,,,,,1,0,1,,,,,0,,,46,31
76026,note_on,,,,,1,0,1,,,,,0,,,58,28
76028,note_on,,,,,2,0,1,,,,,0,,,55,38
76046,control_change,,,,,18,0,1,,,,,0,64,104,,
76050,control_change,,,,,4,0,1,,,,,0,64,0,,
76086,control_change,,,,,36,0,1,,,,,0,64,104,,
76090,control_change,,,,,4,0,1,,,,,0,64,127,,
76098,note_on,,,,,8,0,1,,,,,0,,,55,0
76100,note_on,,,,,2,0,1,,,,,0,,,46,0
76102,note_on,,,,,2,0,1,,,,,0,,,74,0
76102,note_on,,,,,0,0,1,,,,,0,,,58,0
76107,note_on,,,,,5,0,1,,,,,0,,,62,0
76118,note_on,,,,,11,0,1,,,,,0,,,67,0
76165,note_on,,,,,47,0,1,,,,,0,,,70,50
76170,note_on,,,,,5,0,1,,,,,0,,,62,37
76171,note_on,,,,,1,0,1,,,,,0,,,67,27
76174,note_on,,,,,3,0,1,,,,,0,,,46,27
76176,note_on,,,,,0,0,1,,,,,0,,,55,41
76176,note_on,,,,,2,0,1,,,,,0,,,58,22
76189,note_on,,,,,13,0,1,,,,,0,,,67,0
76191,note_on,,,,,2,0,1,,,,,0,,,46,0
76191,note_on,,,,,0,0,1,,,,,0,,,55,0
76193,note_on,,,,,2,0,1,,,,,0,,,58,0
76194,note_on,,,,,1,0,1,,,,,0,,,62,0
76197,note_on,,,,,3,0,1,,,,,0,,,70,0
76245,note_on,,,,,48,0,1,,,,,0,,,67,57
76250,note_on,,,,,5,0,1,,,,,0,,,62,33
76256,note_on,,,,,0,0,1,,,,,0,,,46,25
76256,note_on,,,,,6,0,1,,,,,0,,,55,39
76261,note_on,,,,,5,0,1,,,,,0,,,58,14
76280,control_change,,,,,19,0,1,,,,,0,64,104,,
76284,control_change,,,,,4,0,1,,,,,0,64,56,,
76288,control_change,,,,,4,0,1,,,,,0,64,0,,
76332,control_change,,,,,44,0,1,,,,,0,64,72,,
76336,control_change,,,,,4,0,1,,,,,0,64,127,,
76413,note_on,,,,,77,0,1,,,,,0,,,55,0
76414,note_on,,,,,1,0,1,,,,,0,,,46,0
76415,note_on,,,,,1,0,1,,,,,0,,,62,0
76424,note_on,,,,,9,0,1,,,,,0,,,67,0
76424,note_on,,,,,0,0,1,,,,,0,,,58,0
76528,note_on,,,,,104,0,1,,,,,0,,,67,63
76534,note_on,,,,,6,0,1,,,,,0,,,58,23
76537,note_on,,,,,0,0,1,,,,,0,,,62,35
76537,note_on,,,,,3,0,1,,,,,0,,,46,25
76538,note_on,,,,,1,0,1,,,,,0,,,55,39
76542,control_change,,,,,4,0,1,,,,,0,64,88,,
76545,control_change,,,,,3,0,1,,,,,0,64,40,,
76550,control_change,,,,,5,0,1,,,,,0,64,0,,
76562,control_change,,,,,12,0,1,,,,,0,64,56,,
76566,control_change,,,,,0,0,1,,,,,0,64,127,,
76566,note_on,,,,,4,0,1,,,,,0,,,62,0
76569,note_on,,,,,3,0,1,,,,,0,,,58,0
76570,note_on,,,,,1,0,1,,,,,0,,,55,0
76588,note_on,,,,,18,0,1,,,,,0,,,67,0
76590,note_on,,,,,2,0,1,,,,,0,,,46,0
76636,note_on,,,,,46,0,1,,,,,0,,,74,71
76638,note_on,,,,,2,0,1,,,,,0,,,64,48
76640,note_on,,,,,2,0,1,,,,,0,,,46,35
76643,note_on,,,,,3,0,1,,,,,0,,,55,40
76667,control_change,,,,,24,0,1,,,,,0,64,24,,
76671,control_change,,,,,4,0,1,,,,,0,64,0,,
76695,control_change,,,,,24,0,1,,,,,0,64,104,,
76700,control_change,,,,,5,0,1,,,,,0,64,127,,
76714,note_on,,,,,14,0,1,,,,,0,,,55,0
76714,note_on,,,,,0,0,1,,,,,0,,,74,0
76727,note_on,,,,,13,0,1,,,,,0,,,64,0
76728,note_on,,,,,1,0,1,,,,,0,,,46,0
76772,note_on,,,,,44,0,1,,,,,0,,,72,74
76773,note_on,,,,,1,0,1,,,,,0,,,46,44
76774,note_on,,,,,1,0,1,,,,,0,,,55,45
76775,note_on,,,,,1,0,1,,,,,0,,,64,51
76788,note_on,,,,,13,0,1,,,,,0,,,55,0
76791,note_on,,,,,3,0,1,,,,,0,,,64,0
76795,note_on,,,,,4,0,1,,,,,0,,,46,0
76795,note_on,,,,,0,0,1,,,,,0,,,72,0
76832,note_on,,,,,37,0,1,,,,,0,,,72,75
76838,note_on,,,,,6,0,1,,,,,0,,,65,50
76840,note_on,,,,,2,0,1,,,,,0,,,53,35
76844,note_on,,,,,4,0,1,,,,,0,,,45,39
76857,control_change,,,,,13,0,1,,,,,0,64,56,,
76861,control_change,,,,,4,0,1,,,,,0,64,0,,
76893,control_change,,,,,32,0,1,,,,,0,64,88,,
76897,control_change,,,,,4,0,1,,,,,0,64,127,,
76956,note_on,,,,,59,0,1,,,,,0,,,65,0
76964,note_on,,,,,8,0,1,,,,,0,,,45,0
76991,note_on,,,,,27,0,1,,,,,0,,,53,0
76994,note_on,,,,,3,0,1,,,,,0,,,72,0
77032,note_on,,,,,38,0,1,,,,,0,,,69,71
77040,note_on,,,,,8,0,1,,,,,0,,,65,41
77040,note_on,,,,,0,0,1,,,,,0,,,53,32
77041,note_on,,,,,1,0,1,,,,,0,,,50,44
77062,control_change,,,,,21,0,1,,,,,0,64,72,,
77066,control_change,,,,,4,0,1,,,,,0,64,0,,
77099,control_change,,,,,33,0,1,,,,,0,64,88,,
77103,control_change,,,,,4,0,1,,,,,0,64,127,,
77120,note_on,,,,,17,0,1,,,,,0,,,53,0
77125,note_on,,,,,5,0,1,,,,,0,,,65,0
77126,note_on,,,,,1,0,1,,,,,0,,,50,0
77138,note_on,,,,,12,0,1,,,,,0,,,69,0
77218,note_on,,,,,80,0,1,,,,,0,,,72,75
77223,note_on,,,,,5,0,1,,,,,0,,,62,44
77224,note_on,,,,,1,0,1,,,,,0,,,53,39
77225,note_on,,,,,1,0,1,,,,,0,,,43,38
77248,control_change,,,,,23,0,1,,,,,0,64,88,,
77252,control_change,,,,,4,0,1,,,,,0,64,24,,
77256,control_change,,,,,4,0,1,,,,,0,64,0,,
77279,control_change,,,,,23,0,1,,,,,0,64,40,,
77283,control_change,,,,,4,0,1,,,,,0,64,127,,
77322,note_on,,,,,39,0,1,,,,,0,,,72,0
77355,note_on,,,,,33,0,1,,,,,0,,,70,69
77379,note_on,,,,,24,0,1,,,,,0,,,43,0
77388,note_on,,,,,9,0,1,,,,,0,,,70,0
77410,note_on,,,,,22,0,1,,,,,0,,,69,74
77413,control_change,,,,,3,0,1,,,,,0,64,104,,
77417,control_change,,,,,4,0,1,,,,,0,64,40,,
77420,note_on,,,,,3,0,1,,,,,0,,,45,39
77421,control_change,,,,,1,0,1,,,,,0,64,0,,
77454,control_change,,,,,33,0,1,,,,,0,64,72,,
77458,control_change,,,,,4,0,1,,,,,0,64,127,,
77491,note_on,,,,,33,0,1,,,,,0,,,45,0
77492,note_on,,,,,1,0,1,,,,,0,,,53,0
77580,note_on,,,,,88,0,1,,,,,0,,,62,0
77586,note_on,,,,,6,0,1,,,,,0,,,60,54
77715,note_on,,,,,129,0,1,,,,,0,,,60,0
77716,note_on,,,,,1,0,1,,,,,0,,,62,60
77724,note_on,,,,,8,0,1,,,,,0,,,62,0
77724,note_on,,,,,0,0,1,,,,,0,,,69,0
77770,note_on,,,,,46,0,1,,,,,0,,,72,66
77772,note_on,,,,,2,0,1,,,,,0,,,62,42
77776,note_on,,,,,4,0,1,,,,,0,,,43,33
77777,note_on,,,,,1,0,1,,,,,0,,,53,31
77800,control_change,,,,,23,0,1,,,,,0,64,88,,
77804,control_change,,,,,4,0,1,,,,,0,64,0,,
77832,control_change,,,,,28,0,1,,,,,0,64,72,,
77836,control_change,,,,,4,0,1,,,,,0,64,127,,
77874,note_on,,,,,38,0,1,,,,,0,,,72,0
77908,note_on,,,,,34,0,1,,,,,0,,,70,56
77923,note_on,,,,,15,0,1,,,,,0,,,43,0
77933,note_on,,,,,10,0,1,,,,,0,,,70,0
77959,note_on,,,,,26,0,1,,,,,0,,,69,65
77970,note_on,,,,,11,0,1,,,,,0,,,45,32
77994,control_change,,,,,24,0,1,,,,,0,64,104,,
77998,control_change,,,,,4,0,1,,,,,0,64,56,,
78002,control_change,,,,,4,0,1,,,,,0,64,0,,
78038,control_change,,,,,36,0,1,,,,,0,64,127,,
78089,note_on,,,,,51,0,1,,,,,0,,,62,0
78107,note_on,,,,,18,0,1,,,,,0,,,69,0
78108,note_on,,,,,1,0,1,,,,,0,,,60,51
78152,note_on,,,,,44,0,1,,,,,0,,,60,0
78162,note_on,,,,,10,0,1,,,,,0,,,62,52
78188,control_change,,,,,26,0,1,,,,,0,64,72,,
78192,control_change,,,,,4,0,1,,,,,0,64,0,,
78221,note_on,,,,,29,0,1,,,,,0,,,65,50
78233,note_on,,,,,12,0,1,,,,,0,,,62,0
78240,control_change,,,,,7,0,1,,,,,0,64,56,,
78244,control_change,,,,,4,0,1,,,,,0,64,104,,
78248,control_change,,,,,4,0,1,,,,,0,64,127,,
78317,note_on,,,,,69,0,1,,,,,0,,,53,0
78322,note_on,,,,,5,0,1,,,,,0,,,45,0
78328,note_on,,,,,6,0,1,,,,,0,,,64,59
78330,note_on,,,,,2,0,1,,,,,0,,,65,0
78342,note_on,,,,,12,0,1,,,,,0,,,64,0
78404,note_on,,,,,62,0,1,,,,,0,,,69,56
78410,note_on,,,,,6,0,1,,,,,0,,,62,32
78410,note_on,,,,,0,0,1,,,,,0,,,53,34
78412,note_on,,,,,2,0,1,,,,,0,,,43,37
78425,control_change,,,,,13,0,1,,,,,0,64,88,,
78429,control_change,,,,,4,0,1,,,,,0,64,24,,
78433,control_change,,,,,4,0,1,,,,,0,64,0,,
78466,control_change,,,,,33,0,1,,,,,0,64,40,,
78470,control_change,,,,,4,0,1,,,,,0,64,88,,
78474,control_change,,,,,4,0,1,,,,,0,64,104,,
78485,note_on,,,,,11,0,1,,,,,0,,,69,0
78487,note_on,,,,,2,0,1,,,,,0,,,72,59
78506,control_change,,,,,19,0,1,,,,,0,64,88,,
78510,control_change,,,,,4,0,1,,,,,0,64,56,,
78514,control_change,,,,,4,0,1,,,,,0,64,24,,
78518,control_change,,,,,4,0,1,,,,,0,64,0,,
78554,control_change,,,,,36,0,1,,,,,0,64,72,,
78558,control_change,,,,,4,0,1,,,,,0,64,127,,
78586,note_on,,,,,28,0,1,,,,,0,,,72,0
78586,note_on,,,,,0,0,1,,,,,0,,,43,0
78588,note_on,,,,,2,0,1,,,,,0,,,53,0
78638,note_on,,,,,50,0,1,,,,,0,,,70,52
78644,note_on,,,,,6,0,1,,,,,0,,,62,0
78670,note_on,,,,,26,0,1,,,,,0,,,70,0
78766,note_on,,,,,96,0,1,,,,,0,,,54,25
78768,note_on,,,,,2,0,1,,,,,0,,,69,47
78769,note_on,,,,,1,0,1,,,,,0,,,62,35
78770,note_on,,,,,1,0,1,,,,,0,,,45,37
78792,control_change,,,,,22,0,1,,,,,0,64,104,,
78796,control_change,,,,,4,0,1,,,,,0,64,56,,
78800,control_change,,,,,4,0,1,,,,,0,64,0,,
78837,control_change,,,,,37,0,1,,,,,0,64,72,,
78841,control_change,,,,,4,0,1,,,,,0,64,127,,
78909,control_change,,,,,68,0,1,,,,,0,64,56,,
78913,control_change,,,,,4,0,1,,,,,0,64,24,,
78925,control_change,,,,,12,0,1,,,,,0,64,127,,
78977,note_on,,,,,52,0,1,,,,,0,,,45,0
78979,note_on,,,,,2,0,1,,,,,0,,,62,0
78991,note_on,,,,,12,0,1,,,,,0,,,54,0
79001,note_on,,,,,10,0,1,,,,,0,,,69,0
79127,note_on,,,,,126,0,1,,,,,0,,,86,69
79130,note_on,,,,,0,0,1,,,,,0,,,78,46
79130,note_on,,,,,3,0,1,,,,,0,,,74,43
79136,note_on,,,,,6,0,1,,,,,0,,,69,39
79152,note_on,,,,,0,0,1,,,,,0,,,86,0
79152,note_on,,,,,16,0,1,,,,,0,,,69,0
79156,note_on,,,,,4,0,1,,,,,0,,,78,0
79160,note_on,,,,,4,0,1,,,,,0,,,74,0
79255,note_on,,,,,0,0,1,,,,,0,,,83,58
79255,note_on,,,,,95,0,1,,,,,0,,,66,35
79260,note_on,,,,,5,0,1,,,,,0,,,71,28
79262,note_on,,,,,2,0,1,,,,,0,,,74,36
79272,note_on,,,,,10,0,1,,,,,0,,,71,0
79273,note_on,,,,,1,0,1,,,,,0,,,83,0
79274,note_on,,,,,1,0,1,,,,,0,,,74,0
79276,note_on,,,,,2,0,1,,,,,0,,,66,0
79307,note_on,,,,,31,0,1,,,,,0,,,79,62
79308,note_on,,,,,1,0,1,,,,,0,,,62,40
79308,note_on,,,,,0,0,1,,,,,0,,,74,30
79309,note_on,,,,,1,0,1,,,,,0,,,71,33
79311,note_on,,,,,2,0,1,,,,,0,,,67,32
79316,control_change,,,,,5,0,1,,,,,0,64,72,,
79320,control_change,,,,,4,0,1,,,,,0,64,0,,
79350,note_on,,,,,30,0,1,,,,,0,,,67,0
79353,control_change,,,,,3,0,1,,,,,0,64,104,,
79357,note_on,,,,,4,0,1,,,,,0,,,62,0
79357,control_change,,,,,0,0,1,,,,,0,64,127,,
79453,note_on,,,,,96,0,1,,,,,0,,,33,32
79493,note_on,,,,,40,0,1,,,,,0,,,45,44
79498,note_on,,,,,5,0,1,,,,,0,,,33,0
79522,note_on,,,,,24,0,1,,,,,0,,,71,0
79524,note_on,,,,,0,0,1,,,,,0,,,74,0
79524,note_on,,,,,2,0,1,,,,,0,,,45,0
79540,note_on,,,,,16,0,1,,,,,0,,,79,0
79661,note_on,,,,,121,0,1,,,,,0,,,83,72
79666,note_on,,,,,5,0,1,,,,,0,,,74,41
79670,note_on,,,,,0,0,1,,,,,0,,,66,33
79670,note_on,,,,,4,0,1,,,,,0,,,71,37
79692,note_on,,,,,22,0,1,,,,,0,,,71,0
79694,note_on,,,,,2,0,1,,,,,0,,,66,0
79694,note_on,,,,,0,0,1,,,,,0,,,83,0
79700,note_on,,,,,6,0,1,,,,,0,,,74,0
79795,note_on,,,,,95,0,1,,,,,0,,,79,54
79801,note_on,,,,,6,0,1,,,,,0,,,67,41
79803,note_on,,,,,2,0,1,,,,,0,,,62,44
79805,note_on,,,,,2,0,1,,,,,0,,,71,31
79814,note_on,,,,,0,0,1,,,,,0,,,67,0
79814,note_on,,,,,9,0,1,,,,,0,,,62,0
79816,note_on,,,,,2,0,1,,,,,0,,,79,0
79824,note_on,,,,,8,0,1,,,,,0,,,71,0
79848,note_on,,,,,24,0,1,,,,,0,,,67,37
79850,note_on,,,,,2,0,1,,,,,0,,,76,58
79850,note_on,,,,,0,0,1,,,,,0,,,71,21
79857,note_on,,,,,7,0,1,,,,,0,,,59,35
79857,control_change,,,,,0,0,1,,,,,0,64,72,,
79857,note_on,,,,,0,0,1,,,,,0,,,64,27
79861,control_change,,,,,4,0,1,,,,,0,64,0,,
79889,control_change,,,,,0,0,1,,,,,0,64,72,,
79889,note_on,,,,,28,0,1,,,,,0,,,64,0
79893,control_change,,,,,4,0,1,,,,,0,64,127,,
79898,note_on,,,,,5,0,1,,,,,0,,,59,0
79997,note_on,,,,,99,0,1,,,,,0,,,33,31
80036,note_on,,,,,39,0,1,,,,,0,,,45,35
80047,note_on,,,,,11,0,1,,,,,0,,,33,0
80062,note_on,,,,,15,0,1,,,,,0,,,67,0
80070,note_on,,,,,8,0,1,,,,,0,,,71,0
80072,note_on,,,,,2,0,1,,,,,0,,,76,0
80076,note_on,,,,,4,0,1,,,,,0,,,45,0
80210,note_on,,,,,134,0,1,,,,,0,,,76,66
80214,note_on,,,,,4,0,1,,,,,0,,,67,40
80217,note_on,,,,,0,0,1,,,,,0,,,59,33
80217,note_on,,,,,3,0,1,,,,,0,,,64,38
80234,note_on,,,,,17,0,1,,,,,0,,,64,0
80238,note_on,,,,,4,0,1,,,,,0,,,59,0
80240,note_on,,,,,2,0,1,,,,,0,,,76,0
80247,note_on,,,,,7,0,1,,,,,0,,,67,0
80330,note_on,,,,,83,0,1,,,,,0,,,74,70
80331,note_on,,,,,1,0,1,,,,,0,,,66,48
80334,note_on,,,,,3,0,1,,,,,0,,,57,44
80338,note_on,,,,,4,0,1,,,,,0,,,62,33
80349,note_on,,,,,11,0,1,,,,,0,,,57,0
80350,note_on,,,,,1,0,1,,,,,0,,,62,0
80352,note_on,,,,,2,0,1,,,,,0,,,66,0
80352,note_on,,,,,0,0,1,,,,,0,,,74,0
80382,note_on,,,,,30,0,1,,,,,0,,,73,70
80385,control_change,,,,,3,0,1,,,,,0,64,72,,
80388,note_on,,,,,3,0,1,,,,,0,,,64,42
80389,control_change,,,,,1,0,1,,,,,0,64,0,,
80392,note_on,,,,,3,0,1,,,,,0,,,55,44
80395,note_on,,,,,3,0,1,,,,,0,,,57,33
80417,note_on,,,,,22,0,1,,,,,0,,,55,0
80417,control_change,,,,,0,0,1,,,,,0,64,56,,
80422,note_on,,,,,5,0,1,,,,,0,,,64,0
80422,control_change,,,,,0,0,1,,,,,0,64,127,,
80425,note_on,,,,,3,0,1,,,,,0,,,57,0
80436,note_on,,,,,11,0,1,,,,,0,,,73,0
80469,note_on,,,,,33,0,1,,,,,0,,,74,74
80472,note_on,,,,,3,0,1,,,,,0,,,66,50
80477,note_on,,,,,0,0,1,,,,,0,,,54,38
80477,note_on,,,,,5,0,1,,,,,0,,,57,41
80494,note_on,,,,,17,0,1,,,,,0,,,66,0
80501,note_on,,,,,7,0,1,,,,,0,,,74,0
80504,note_on,,,,,3,0,1,,,,,0,,,57,0
80578,note_on,,,,,74,0,1,,,,,0,,,75,76
80583,note_on,,,,,5,0,1,,,,,0,,,63,42
80586,note_on,,,,,3,0,1,,,,,0,,,69,54
80590,note_on,,,,,4,0,1,,,,,0,,,60,41
80596,note_on,,,,,6,0,1,,,,,0,,,57,24
80610,control_change,,,,,14,0,1,,,,,0,64,88,,
80615,control_change,,,,,5,0,1,,,,,0,64,0,,
80643,control_change,,,,,28,0,1,,,,,0,64,72,,
80644,note_on,,,,,1,0,1,,,,,0,,,57,0
80645,note_on,,,,,1,0,1,,,,,0,,,60,0
80647,control_change,,,,,2,0,1,,,,,0,64,127,,
80652,note_on,,,,,5,0,1,,,,,0,,,54,0
80740,note_on,,,,,88,0,1,,,,,0,,,45,48
80742,note_on,,,,,2,0,1,,,,,0,,,63,0
80761,note_on,,,,,19,0,1,,,,,0,,,45,0
80765,note_on,,,,,4,0,1,,,,,0,,,69,0
80774,note_on,,,,,9,0,1,,,,,0,,,75,0
80839,note_on,,,,,65,0,1,,,,,0,,,76,65
80843,note_on,,,,,4,0,1,,,,,0,,,69,52
80846,note_on,,,,,3,0,1,,,,,0,,,64,47
80849,note_on,,,,,3,0,1,,,,,0,,,55,40
80850,note_on,,,,,1,0,1,,,,,0,,,61,32
80856,control_change,,,,,6,0,1,,,,,0,64,56,,
80859,note_on,,,,,3,0,1,,,,,0,,,57,19
80860,control_change,,,,,1,0,1,,,,,0,64,0,,
80878,note_on,,,,,18,0,1,,,,,0,,,57,0
80879,note_on,,,,,1,0,1,,,,,0,,,55,0
80881,control_change,,,,,2,0,1,,,,,0,64,56,,
80883,note_on,,,,,2,0,1,,,,,0,,,64,0
80885,control_change,,,,,2,0,1,,,,,0,64,127,,
80889,note_on,,,,,4,0,1,,,,,0,,,69,0
80893,note_on,,,,,4,0,1,,,,,0,,,76,0
80896,note_on,,,,,3,0,1,,,,,0,,,61,0
80961,note_on,,,,,65,0,1,,,,,0,,,77,62
80964,note_on,,,,,3,0,1,,,,,0,,,65,42
80967,note_on,,,,,3,0,1,,,,,0,,,74,45
80967,note_on,,,,,0,0,1,,,,,0,,,62,28
80967,note_on,,,,,0,0,1,,,,,0,,,56,20
80970,note_on,,,,,3,0,1,,,,,0,,,59,35
80978,control_change,,,,,8,0,1,,,,,0,64,104,,
80982,control_change,,,,,4,0,1,,,,,0,64,56,,
80986,control_change,,,,,4,0,1,,,,,0,64,0,,
81022,control_change,,,,,36,0,1,,,,,0,64,56,,
81026,control_change,,,,,0,0,1,,,,,0,64,127,,
81026,note_on,,,,,4,0,1,,,,,0,,,59,0
81030,note_on,,,,,4,0,1,,,,,0,,,62,0
81038,note_on,,,,,8,0,1,,,,,0,,,56,0
81072,note_on,,,,,34,0,1,,,,,0,,,74,0
81124,note_on,,,,,52,0,1,,,,,0,,,65,0
81127,note_on,,,,,3,0,1,,,,,0,,,45,41
81139,note_on,,,,,12,0,1,,,,,0,,,45,0
81154,note_on,,,,,15,0,1,,,,,0,,,77,0
81230,note_on,,,,,76,0,1,,,,,0,,,78,44
81240,note_on,,,,,0,0,1,,,,,0,,,66,25
81240,note_on,,,,,0,0,1,,,,,0,,,74,35
81240,control_change,,,,,0,0,1,,,,,0,64,104,,
81240,note_on,,,,,10,0,1,,,,,0,,,57,34
81244,control_change,,,,,4,0,1,,,,,0,64,56,,
81246,note_on,,,,,2,0,1,,,,,0,,,62,24
81247,control_change,,,,,1,0,1,,,,,0,64,24,,
81252,control_change,,,,,5,0,1,,,,,0,64,0,,
81256,control_change,,,,,4,0,1,,,,,0,64,24,,
81260,control_change,,,,,4,0,1,,,,,0,64,56,,
81264,control_change,,,,,4,0,1,,,,,0,64,127,,
81269,note_on,,,,,5,0,1,,,,,0,,,57,0
81270,note_on,,,,,1,0,1,,,,,0,,,66,0
81272,note_on,,,,,2,0,1,,,,,0,,,74,0
81274,note_on,,,,,2,0,1,,,,,0,,,62,0
81288,note_on,,,,,14,0,1,,,,,0,,,78,0
81362,note_on,,,,,74,0,1,,,,,0,,,86,71
81365,control_change,,,,,3,0,1,,,,,0,64,104,,
81366,note_on,,,,,1,0,1,,,,,0,,,74,39
81367,note_on,,,,,1,0,1,,,,,0,,,78,49
81369,note_on,,,,,2,0,1,,,,,0,,,66,34
81369,control_change,,,,,0,0,1,,,,,0,64,0,,
81371,note_on,,,,,2,0,1,,,,,0,,,69,42
81400,note_on,,,,,29,0,1,,,,,0,,,66,0
81402,note_on,,,,,2,0,1,,,,,0,,,78,0
81402,note_on,,,,,0,0,1,,,,,0,,,86,0
81402,control_change,,,,,0,0,1,,,,,0,64,104,,
81402,note_on,,,,,0,0,1,,,,,0,,,69,0
81406,control_change,,,,,4,0,1,,,,,0,64,127,,
81418,note_on,,,,,12,0,1,,,,,0,,,74,0
81497,note_on,,,,,79,0,1,,,,,0,,,83,62
81497,note_on,,,,,0,0,1,,,,,0,,,78,46
81498,note_on,,,,,1,0,1,,,,,0,,,71,44
81498,note_on,,,,,0,0,1,,,,,0,,,66,34
