tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,control,value,channel,program,key,note,velocity
28300,note_off,,,,,40,0,1,,,,,0,,,61,0
28320,note_off,,,,,20,0,1,,,,,0,,,46,0
28336,note_on,,,,,16,0,1,,,,,0,,,54,18
28356,note_off,,,,,20,0,1,,,,,0,,,54,0
28360,note_on,,,,,4,0,1,,,,,0,,,61,44
28408,note_off,,,,,48,0,1,,,,,0,,,61,0
28436,note_on,,,,,28,0,1,,,,,0,,,46,80
28456,note_on,,,,,20,0,1,,,,,0,,,56,50
28460,note_on,,,,,4,0,1,,,,,0,,,53,52
28460,control_change,,,,,0,0,1,,,64,40,0,,,,
28464,control_change,,,,,4,0,1,,,64,0,0,,,,
28512,note_off,,,,,48,0,1,,,,,0,,,56,0
28516,note_off,,,,,4,0,1,,,,,0,,,53,0
28524,note_on,,,,,8,0,1,,,,,0,,,62,44
28540,control_change,,,,,16,0,1,,,64,127,0,,,,
28564,note_off,,,,,24,0,1,,,,,0,,,62,0
28572,note_on,,,,,8,0,1,,,,,0,,,56,40
28576,note_on,,,,,4,0,1,,,,,0,,,53,41
28612,note_off,,,,,36,0,1,,,,,0,,,53,0
28616,note_off,,,,,4,0,1,,,,,0,,,56,0
28620,note_on,,,,,4,0,1,,,,,0,,,62,46
28664,note_off,,,,,44,0,1,,,,,0,,,62,0
28680,note_on,,,,,16,0,1,,,,,0,,,56,33
28680,note_on,,,,,0,0,1,,,,,0,,,53,43
28712,note_off,,,,,32,0,1,,,,,0,,,53,0
28720,note_off,,,,,8,0,1,,,,,0,,,56,0
28724,note_on,,,,,4,0,1,,,,,0,,,62,47
28772,note_off,,,,,48,0,1,,,,,0,,,62,0
28780,note_on,,,,,8,0,1,,,,,0,,,56,38
28792,note_on,,,,,12,0,1,,,,,0,,,53,33
28812,note_off,,,,,20,0,1,,,,,0,,,56,0
28812,note_off,,,,,0,0,1,,,,,0,,,53,0
28824,note_on,,,,,12,0,1,,,,,0,,,62,39
28864,note_off,,,,,40,0,1,,,,,0,,,62,0
28880,note_on,,,,,16,0,1,,,,,0,,,56,48
28884,note_on,,,,,4,0,1,,,,,0,,,53,57
28920,note_off,,,,,0,0,1,,,,,0,,,53,0
28920,note_off,,,,,36,0,1,,,,,0,,,56,0
28932,note_on,,,,,12,0,1,,,,,0,,,62,43
28980,note_off,,,,,48,0,1,,,,,0,,,62,0
28988,note_on,,,,,8,0,1,,,,,0,,,53,52
28988,note_on,,,,,0,0,1,,,,,0,,,56,36
29024,note_off,,,,,36,0,1,,,,,0,,,53,0
29024,note_off,,,,,0,0,1,,,,,0,,,56,0
29036,note_on,,,,,12,0,1,,,,,0,,,62,54
29084,note_on,,,,,0,0,1,,,,,0,,,56,33
29084,note_off,,,,,48,0,1,,,,,0,,,62,0
29092,note_on,,,,,8,0,1,,,,,0,,,53,30
29124,note_off,,,,,32,0,1,,,,,0,,,56,0
29124,note_off,,,,,0,0,1,,,,,0,,,53,0
29136,note_on,,,,,12,0,1,,,,,0,,,62,52
29144,note_on,,,,,8,0,1,,,,,0,,,44,74
29176,note_off,,,,,32,0,1,,,,,0,,,46,0
29176,note_off,,,,,0,0,1,,,,,0,,,62,0
29188,note_on,,,,,12,0,1,,,,,0,,,53,39
29192,note_on,,,,,4,0,1,,,,,0,,,56,31
29212,note_off,,,,,20,0,1,,,,,0,,,56,0
29216,note_off,,,,,4,0,1,,,,,0,,,53,0
29228,note_on,,,,,12,0,1,,,,,0,,,62,53
29252,note_on,,,,,24,0,1,,,,,0,,,42,82
29268,note_off,,,,,16,0,1,,,,,0,,,44,0
29268,note_off,,,,,0,0,1,,,,,0,,,62,0
29280,note_on,,,,,12,0,1,,,,,0,,,56,40
29284,note_on,,,,,4,0,1,,,,,0,,,53,42
29300,note_off,,,,,16,0,1,,,,,0,,,56,0
29304,note_off,,,,,4,0,1,,,,,0,,,53,0
29316,note_off,,,,,12,0,1,,,,,0,,,42,0
29324,note_on,,,,,8,0,1,,,,,0,,,62,44
29372,note_off,,,,,48,0,1,,,,,0,,,62,0
29384,note_on,,,,,12,0,1,,,,,0,,,41,82
29404,note_on,,,,,20,0,1,,,,,0,,,53,46
29404,note_on,,,,,0,0,1,,,,,0,,,56,40
29408,control_change,,,,,4,0,1,,,64,88,0,,,,
29412,control_change,,,,,4,0,1,,,64,0,0,,,,
29444,note_off,,,,,32,0,1,,,,,0,,,56,0
29452,note_off,,,,,8,0,1,,,,,0,,,53,0
29452,note_on,,,,,0,0,1,,,,,0,,,62,44
29468,control_change,,,,,16,0,1,,,64,72,0,,,,
29472,control_change,,,,,4,0,1,,,64,127,0,,,,
29492,note_off,,,,,20,0,1,,,,,0,,,62,0
29512,note_on,,,,,20,0,1,,,,,0,,,56,38
29516,note_on,,,,,4,0,1,,,,,0,,,53,42
29540,note_off,,,,,24,0,1,,,,,0,,,53,0
29552,note_off,,,,,12,0,1,,,,,0,,,56,0
29564,note_on,,,,,12,0,1,,,,,0,,,62,39
29608,note_off,,,,,44,0,1,,,,,0,,,62,0
29612,note_on,,,,,4,0,1,,,,,0,,,56,43
29620,note_on,,,,,8,0,1,,,,,0,,,53,43
29648,note_off,,,,,28,0,1,,,,,0,,,53,0
29652,note_off,,,,,4,0,1,,,,,0,,,56,0
29668,note_on,,,,,16,0,1,,,,,0,,,62,39
29708,note_off,,,,,40,0,1,,,,,0,,,62,0
29720,note_on,,,,,12,0,1,,,,,0,,,56,32
29728,note_on,,,,,8,0,1,,,,,0,,,53,38
29748,note_off,,,,,20,0,1,,,,,0,,,53,0
29752,note_off,,,,,4,0,1,,,,,0,,,56,0
29760,note_on,,,,,8,0,1,,,,,0,,,62,45
29804,note_off,,,,,44,0,1,,,,,0,,,62,0
29828,note_on,,,,,24,0,1,,,,,0,,,56,45
29828,note_on,,,,,0,0,1,,,,,0,,,53,53
29864,note_off,,,,,0,0,1,,,,,0,,,53,0
29864,note_off,,,,,36,0,1,,,,,0,,,56,0
29876,note_on,,,,,12,0,1,,,,,0,,,62,44
29916,note_off,,,,,40,0,1,,,,,0,,,62,0
29924,note_on,,,,,8,0,1,,,,,0,,,56,42
29928,note_on,,,,,4,0,1,,,,,0,,,53,45
29948,note_off,,,,,20,0,1,,,,,0,,,53,0
29956,note_off,,,,,8,0,1,,,,,0,,,56,0
29972,note_on,,,,,16,0,1,,,,,0,,,62,43
30008,note_off,,,,,36,0,1,,,,,0,,,62,0
30020,note_on,,,,,12,0,1,,,,,0,,,56,38
30024,note_on,,,,,4,0,1,,,,,0,,,53,39
30048,note_off,,,,,24,0,1,,,,,0,,,53,0
30052,note_off,,,,,4,0,1,,,,,0,,,56,0
30064,note_on,,,,,12,0,1,,,,,0,,,62,52
30108,note_off,,,,,44,0,1,,,,,0,,,62,0
30120,note_on,,,,,12,0,1,,,,,0,,,56,40
30124,note_on,,,,,4,0,1,,,,,0,,,53,46
30144,note_off,,,,,20,0,1,,,,,0,,,53,0
30152,note_off,,,,,8,0,1,,,,,0,,,56,0
30164,note_on,,,,,12,0,1,,,,,0,,,62,45
30212,note_off,,,,,48,0,1,,,,,0,,,62,0
30228,note_on,,,,,16,0,1,,,,,0,,,56,40
30232,note_on,,,,,4,0,1,,,,,0,,,53,51
30256,note_off,,,,,24,0,1,,,,,0,,,53,0
30264,note_off,,,,,8,0,1,,,,,0,,,56,0
30276,note_on,,,,,12,0,1,,,,,0,,,62,44
30324,note_off,,,,,48,0,1,,,,,0,,,62,0
30324,note_on,,,,,0,0,1,,,,,0,,,56,36
30340,note_on,,,,,16,0,1,,,,,0,,,53,32
30364,note_off,,,,,24,0,1,,,,,0,,,56,0
30364,note_off,,,,,0,0,1,,,,,0,,,53,0
30380,note_on,,,,,16,0,1,,,,,0,,,62,42
30424,note_off,,,,,44,0,1,,,,,0,,,62,0
30436,note_on,,,,,12,0,1,,,,,0,,,56,30
30440,note_on,,,,,4,0,1,,,,,0,,,53,39
30464,note_off,,,,,24,0,1,,,,,0,,,56,0
30464,note_off,,,,,0,0,1,,,,,0,,,53,0
30484,note_on,,,,,20,0,1,,,,,0,,,62,41
30532,note_off,,,,,48,0,1,,,,,0,,,62,0
30548,note_on,,,,,16,0,1,,,,,0,,,53,37
30552,note_on,,,,,4,0,1,,,,,0,,,56,36
30572,note_off,,,,,20,0,1,,,,,0,,,53,0
30576,note_off,,,,,4,0,1,,,,,0,,,56,0
30588,note_on,,,,,12,0,1,,,,,0,,,62,49
30608,note_off,,,,,20,0,1,,,,,0,,,41,0
30636,note_off,,,,,28,0,1,,,,,0,,,62,0
30660,note_on,,,,,24,0,1,,,,,0,,,41,85
30668,control_change,,,,,8,0,1,,,64,88,0,,,,
30672,note_on,,,,,4,0,1,,,,,0,,,56,45
30676,control_change,,,,,0,0,1,,,64,24,0,,,,
30676,note_on,,,,,4,0,1,,,,,0,,,53,41
30684,control_change,,,,,8,0,1,,,64,0,0,,,,
30700,note_off,,,,,16,0,1,,,,,0,,,53,0
30708,control_change,,,,,8,0,1,,,64,72,0,,,,
30712,note_off,,,,,4,0,1,,,,,0,,,56,0
30716,control_change,,,,,4,0,1,,,64,127,0,,,,
30720,note_on,,,,,4,0,1,,,,,0,,,62,43
30768,note_off,,,,,48,0,1,,,,,0,,,62,0
30780,note_on,,,,,12,0,1,,,,,0,,,56,34
30780,note_on,,,,,0,0,1,,,,,0,,,53,46
30816,note_off,,,,,36,0,1,,,,,0,,,53,0
30820,note_off,,,,,4,0,1,,,,,0,,,56,0
30828,note_on,,,,,8,0,1,,,,,0,,,62,41
30884,note_off,,,,,56,0,1,,,,,0,,,62,0
30888,note_on,,,,,4,0,1,,,,,0,,,56,31
30892,note_on,,,,,4,0,1,,,,,0,,,53,38
30912,note_off,,,,,20,0,1,,,,,0,,,53,0
30924,note_off,,,,,12,0,1,,,,,0,,,56,0
30940,note_on,,,,,16,0,1,,,,,0,,,62,45
30976,note_off,,,,,36,0,1,,,,,0,,,62,0
31000,note_off,,,,,24,0,1,,,,,0,,,41,0
31004,note_on,,,,,0,0,1,,,,,0,,,53,24
31004,note_on,,,,,4,0,1,,,,,0,,,56,32
31028,note_off,,,,,0,0,1,,,,,0,,,53,0
31028,note_off,,,,,24,0,1,,,,,0,,,56,0
31164,note_on,,,,,136,0,1,,,,,0,,,41,82
31204,control_change,,,,,40,0,1,,,64,104,0,,,,
31212,control_change,,,,,8,0,1,,,64,0,0,,,,
31264,control_change,,,,,52,0,1,,,64,88,0,,,,
31272,control_change,,,,,8,0,1,,,64,127,0,,,,
31428,note_off,,,,,156,0,1,,,,,0,,,41,0
31456,note_on,,,,,28,0,1,,,,,0,,,42,84
31496,control_change,,,,,40,0,1,,,64,24,0,,,,
31500,control_change,,,,,4,0,1,,,64,0,0,,,,
31548,control_change,,,,,48,0,1,,,64,127,0,,,,
31612,note_off,,,,,64,0,1,,,,,0,,,42,0
31708,note_on,,,,,96,0,1,,,,,0,,,44,85
31744,control_change,,,,,36,0,1,,,64,72,0,,,,
31748,control_change,,,,,4,0,1,,,64,0,0,,,,
31796,control_change,,,,,48,0,1,,,64,127,0,,,,
31832,note_off,,,,,36,0,1,,,,,0,,,44,0
31952,note_on,,,,,120,0,1,,,,,0,,,46,87
31972,note_on,,,,,0,0,1,,,,,0,,,54,44
31972,note_on,,,,,20,0,1,,,,,0,,,51,40
31984,control_change,,,,,12,0,1,,,64,88,0,,,,
31992,control_change,,,,,8,0,1,,,64,0,0,,,,
32028,note_off,,,,,36,0,1,,,,,0,,,54,0
32032,note_on,,,,,4,0,1,,,,,0,,,63,30
32048,note_off,,,,,16,0,1,,,,,0,,,51,0
32056,control_change,,,,,8,0,1,,,64,127,0,,,,
32080,note_off,,,,,24,0,1,,,,,0,,,63,0
32100,note_on,,,,,20,0,1,,,,,0,,,51,37
32108,note_on,,,,,8,0,1,,,,,0,,,54,37
32128,note_off,,,,,20,0,1,,,,,0,,,54,0
32144,note_off,,,,,16,0,1,,,,,0,,,51,0
32144,note_on,,,,,0,0,1,,,,,0,,,63,34
32184,note_off,,,,,40,0,1,,,,,0,,,63,0
32204,note_on,,,,,20,0,1,,,,,0,,,51,34
32204,note_on,,,,,0,0,1,,,,,0,,,54,32
32232,note_off,,,,,28,0,1,,,,,0,,,54,0
32244,note_off,,,,,12,0,1,,,,,0,,,51,0
32248,note_on,,,,,4,0,1,,,,,0,,,63,35
32288,note_off,,,,,40,0,1,,,,,0,,,63,0
32300,note_on,,,,,12,0,1,,,,,0,,,51,39
32308,note_on,,,,,8,0,1,,,,,0,,,54,30
32328,note_off,,,,,20,0,1,,,,,0,,,54,0
32340,note_off,,,,,12,0,1,,,,,0,,,51,0
32340,note_on,,,,,0,0,1,,,,,0,,,63,38
32384,note_off,,,,,44,0,1,,,,,0,,,63,0
32412,note_on,,,,,0,0,1,,,,,0,,,54,38
32412,note_on,,,,,28,0,1,,,,,0,,,51,48
32448,note_off,,,,,0,0,1,,,,,0,,,54,0
32448,note_off,,,,,36,0,1,,,,,0,,,51,0
32456,note_on,,,,,8,0,1,,,,,0,,,63,34
32496,note_off,,,,,40,0,1,,,,,0,,,63,0
32512,note_on,,,,,0,0,1,,,,,0,,,54,36
32512,note_on,,,,,16,0,1,,,,,0,,,51,42
32544,note_off,,,,,32,0,1,,,,,0,,,54,0
32548,note_off,,,,,4,0,1,,,,,0,,,51,0
32548,note_on,,,,,0,0,1,,,,,0,,,63,32
32596,note_off,,,,,48,0,1,,,,,0,,,63,0
32608,note_on,,,,,12,0,1,,,,,0,,,51,42
32608,note_on,,,,,0,0,1,,,,,0,,,54,32
32640,note_off,,,,,0,0,1,,,,,0,,,54,0
32640,note_off,,,,,32,0,1,,,,,0,,,51,0
32652,note_on,,,,,12,0,1,,,,,0,,,63,33
32700,note_off,,,,,48,0,1,,,,,0,,,63,0
32704,note_on,,,,,4,0,1,,,,,0,,,54,37
32704,note_on,,,,,0,0,1,,,,,0,,,51,40
32740,note_off,,,,,0,0,1,,,,,0,,,51,0
32740,note_off,,,,,36,0,1,,,,,0,,,54,0
32748,note_on,,,,,8,0,1,,,,,0,,,63,29
32792,note_off,,,,,44,0,1,,,,,0,,,63,0
32808,note_on,,,,,16,0,1,,,,,0,,,51,42
32812,note_on,,,,,4,0,1,,,,,0,,,54,39
32844,note_off,,,,,0,0,1,,,,,0,,,54,0
32844,note_off,,,,,32,0,1,,,,,0,,,51,0
32860,note_on,,,,,16,0,1,,,,,0,,,63,32
32904,note_off,,,,,44,0,1,,,,,0,,,63,0
32908,note_on,,,,,4,0,1,,,,,0,,,51,38
32912,note_on,,,,,4,0,1,,,,,0,,,54,34
32944,note_off,,,,,0,0,1,,,,,0,,,54,0
32944,note_off,,,,,32,0,1,,,,,0,,,51,0
32952,note_on,,,,,8,0,1,,,,,0,,,63,46
33012,note_on,,,,,60,0,1,,,,,0,,,44,79
33020,note_off,,,,,8,0,1,,,,,0,,,63,0
33024,note_on,,,,,4,0,1,,,,,0,,,54,45
33028,note_on,,,,,4,0,1,,,,,0,,,51,32
33048,note_off,,,,,20,0,1,,,,,0,,,46,0
33052,note_off,,,,,4,0,1,,,,,0,,,51,0
33060,note_off,,,,,8,0,1,,,,,0,,,54,0
33076,note_on,,,,,16,0,1,,,,,0,,,63,40
33148,note_on,,,,,0,0,1,,,,,0,,,51,32
33148,note_off,,,,,72,0,1,,,,,0,,,63,0
33152,note_on,,,,,4,0,1,,,,,0,,,54,37
33184,note_off,,,,,32,0,1,,,,,0,,,54,0
33192,note_on,,,,,0,0,1,,,,,0,,,63,42
33192,note_off,,,,,8,0,1,,,,,0,,,51,0
33244,note_off,,,,,52,0,1,,,,,0,,,63,0
33252,note_on,,,,,8,0,1,,,,,0,,,42,84
33256,note_on,,,,,4,0,1,,,,,0,,,51,49
33260,note_on,,,,,4,0,1,,,,,0,,,54,44
33264,note_off,,,,,4,0,1,,,,,0,,,44,0
33296,note_off,,,,,32,0,1,,,,,0,,,51,0
33296,note_off,,,,,0,0,1,,,,,0,,,54,0
33308,note_on,,,,,12,0,1,,,,,0,,,63,37
33356,note_on,,,,,48,0,1,,,,,0,,,51,47
33360,note_off,,,,,4,0,1,,,,,0,,,63,0
33360,note_on,,,,,0,0,1,,,,,0,,,54,39
33380,note_off,,,,,20,0,1,,,,,0,,,42,0
33396,note_off,,,,,16,0,1,,,,,0,,,54,0
33400,note_off,,,,,4,0,1,,,,,0,,,51,0
33404,note_on,,,,,4,0,1,,,,,0,,,63,48
33452,note_off,,,,,48,0,1,,,,,0,,,63,0
33468,note_on,,,,,16,0,1,,,,,0,,,51,40
33468,note_on,,,,,0,0,1,,,,,0,,,41,84
33468,note_on,,,,,0,0,1,,,,,0,,,54,42
33504,note_off,,,,,36,0,1,,,,,0,,,51,0
33504,note_off,,,,,0,0,1,,,,,0,,,54,0
33512,note_on,,,,,8,0,1,,,,,0,,,63,37
33552,note_off,,,,,40,0,1,,,,,0,,,63,0
33572,note_on,,,,,20,0,1,,,,,0,,,54,40
33572,note_on,,,,,0,0,1,,,,,0,,,51,35
33576,note_off,,,,,4,0,1,,,,,0,,,41,0
33604,note_off,,,,,28,0,1,,,,,0,,,54,0
33612,note_off,,,,,8,0,1,,,,,0,,,51,0
33616,note_on,,,,,4,0,1,,,,,0,,,63,47
33668,note_off,,,,,52,0,1,,,,,0,,,63,0
33688,note_on,,,,,20,0,1,,,,,0,,,39,82
33696,note_on,,,,,8,0,1,,,,,0,,,54,45
33700,note_on,,,,,4,0,1,,,,,0,,,51,42
33704,control_change,,,,,4,0,1,,,64,104,0,,,,
33708,control_change,,,,,4,0,1,,,64,24,0,,,,
33716,control_change,,,,,8,0,1,,,64,0,0,,,,
33732,note_off,,,,,16,0,1,,,,,0,,,54,0
33740,note_off,,,,,8,0,1,,,,,0,,,51,0
33752,note_on,,,,,12,0,1,,,,,0,,,63,31
33756,control_change,,,,,4,0,1,,,64,88,0,,,,
33764,control_change,,,,,8,0,1,,,64,127,0,,,,
33796,note_off,,,,,32,0,1,,,,,0,,,63,0
33804,note_on,,,,,8,0,1,,,,,0,,,54,38
33808,note_on,,,,,4,0,1,,,,,0,,,51,31
33840,note_off,,,,,32,0,1,,,,,0,,,54,0
33840,note_off,,,,,0,0,1,,,,,0,,,51,0
33852,note_on,,,,,12,0,1,,,,,0,,,63,36
33892,note_off,,,,,40,0,1,,,,,0,,,63,0
33908,note_on,,,,,16,0,1,,,,,0,,,51,37
33908,note_on,,,,,0,0,1,,,,,0,,,54,32
33936,note_off,,,,,28,0,1,,,,,0,,,54,0
33944,note_off,,,,,8,0,1,,,,,0,,,51,0
33952,note_on,,,,,8,0,1,,,,,0,,,63,36
33988,note_off,,,,,36,0,1,,,,,0,,,63,0
34012,note_on,,,,,24,0,1,,,,,0,,,54,27
34016,note_on,,,,,4,0,1,,,,,0,,,51,33
34044,note_off,,,,,28,0,1,,,,,0,,,54,0
34048,note_off,,,,,4,0,1,,,,,0,,,39,0
34048,note_on,,,,,0,0,1,,,,,0,,,63,32
34056,note_off,,,,,8,0,1,,,,,0,,,51,0
34068,note_off,,,,,12,0,1,,,,,0,,,63,0
34144,note_on,,,,,76,0,1,,,,,0,,,38,87
34208,control_change,,,,,64,0,1,,,64,104,0,,,,
34212,control_change,,,,,4,0,1,,,64,0,0,,,,
34252,control_change,,,,,40,0,1,,,64,72,0,,,,
34260,control_change,,,,,8,0,1,,,64,127,0,,,,
34380,note_off,,,,,120,0,1,,,,,0,,,38,0
34560,note_on,,,,,180,0,1,,,,,0,,,37,80
34624,control_change,,,,,64,0,1,,,64,104,0,,,,
34628,control_change,,,,,4,0,1,,,64,0,0,,,,
34676,control_change,,,,,48,0,1,,,64,56,0,,,,
34684,control_change,,,,,8,0,1,,,64,127,0,,,,
34804,note_off,,,,,120,0,1,,,,,0,,,37,0
35004,note_on,,,,,200,0,1,,,,,0,,,36,82
35048,control_change,,,,,44,0,1,,,64,88,0,,,,
35052,control_change,,,,,4,0,1,,,64,0,0,,,,
35112,control_change,,,,,60,0,1,,,64,72,0,,,,
35120,control_change,,,,,8,0,1,,,64,127,0,,,,
35220,note_off,,,,,100,0,1,,,,,0,,,36,0
35456,note_on,,,,,236,0,1,,,,,0,,,35,84
35460,control_change,,,,,4,0,1,,,64,56,0,,,,
35464,note_on,,,,,4,0,1,,,,,0,,,54,46
35468,control_change,,,,,4,0,1,,,64,0,0,,,,
35472,note_on,,,,,4,0,1,,,,,0,,,58,40
35508,control_change,,,,,36,0,1,,,64,104,0,,,,
35512,note_off,,,,,0,0,1,,,,,0,,,58,0
35512,note_off,,,,,4,0,1,,,,,0,,,54,0
35516,control_change,,,,,4,0,1,,,64,127,0,,,,
35532,note_on,,,,,16,0,1,,,,,0,,,63,19
35568,note_off,,,,,36,0,1,,,,,0,,,63,0
35584,note_on,,,,,16,0,1,,,,,0,,,54,29
35596,note_on,,,,,12,0,1,,,,,0,,,58,19
35616,note_on,,,,,0,0,1,,,,,0,,,63,34
35616,note_off,,,,,20,0,1,,,,,0,,,58,0
35620,note_off,,,,,4,0,1,,,,,0,,,54,0
35672,note_off,,,,,52,0,1,,,,,0,,,63,0
35688,note_on,,,,,16,0,1,,,,,0,,,58,26
35692,note_on,,,,,4,0,1,,,,,0,,,54,29
35712,note_off,,,,,20,0,1,,,,,0,,,58,0
35720,note_on,,,,,8,0,1,,,,,0,,,63,34
35724,note_off,,,,,4,0,1,,,,,0,,,54,0
35780,note_off,,,,,56,0,1,,,,,0,,,63,0
35788,note_on,,,,,8,0,1,,,,,0,,,54,30
35792,note_on,,,,,4,0,1,,,,,0,,,58,31
35812,note_off,,,,,20,0,1,,,,,0,,,58,0
35820,note_off,,,,,8,0,1,,,,,0,,,54,0
35828,note_on,,,,,8,0,1,,,,,0,,,63,36
35868,note_off,,,,,40,0,1,,,,,0,,,63,0
35888,note_on,,,,,20,0,1,,,,,0,,,54,45
35892,note_on,,,,,4,0,1,,,,,0,,,58,32
35920,note_off,,,,,28,0,1,,,,,0,,,58,0
35928,note_off,,,,,8,0,1,,,,,0,,,54,0
35928,note_on,,,,,0,0,1,,,,,0,,,63,37
35992,note_on,,,,,0,0,1,,,,,0,,,54,40
35992,note_off,,,,,64,0,1,,,,,0,,,63,0
35996,note_on,,,,,4,0,1,,,,,0,,,58,33
36024,note_off,,,,,28,0,1,,,,,0,,,58,0
36032,note_off,,,,,8,0,1,,,,,0,,,54,0
36032,note_on,,,,,0,0,1,,,,,0,,,63,43
36096,note_on,,,,,64,0,1,,,,,0,,,54,48
36100,note_off,,,,,4,0,1,,,,,0,,,63,0
36104,note_on,,,,,4,0,1,,,,,0,,,58,33
36132,note_off,,,,,28,0,1,,,,,0,,,58,0
36144,note_on,,,,,0,0,1,,,,,0,,,63,44
36144,note_off,,,,,12,0,1,,,,,0,,,54,0
36200,note_on,,,,,56,0,1,,,,,0,,,54,32
36204,note_off,,,,,4,0,1,,,,,0,,,63,0
36240,note_off,,,,,36,0,1,,,,,0,,,54,0
36252,note_on,,,,,12,0,1,,,,,0,,,63,44
36312,note_off,,,,,60,0,1,,,,,0,,,63,0
36320,control_change,,,,,8,0,1,,,64,56,0,,,,
36328,control_change,,,,,8,0,1,,,64,0,0,,,,
36336,note_on,,,,,8,0,1,,,,,0,,,53,56
36340,note_on,,,,,4,0,1,,,,,0,,,57,47
36368,control_change,,,,,28,0,1,,,64,56,0,,,,
36372,control_change,,,,,0,0,1,,,64,127,0,,,,
36372,note_on,,,,,4,0,1,,,,,0,,,63,28
36376,note_off,,,,,4,0,1,,,,,0,,,57,0
36380,note_off,,,,,4,0,1,,,,,0,,,53,0
36432,note_off,,,,,52,0,1,,,,,0,,,63,0
36436,note_on,,,,,4,0,1,,,,,0,,,57,39
36440,note_on,,,,,4,0,1,,,,,0,,,53,42
36456,note_off,,,,,16,0,1,,,,,0,,,53,0
36472,note_off,,,,,16,0,1,,,,,0,,,57,0
36476,note_on,,,,,4,0,1,,,,,0,,,63,43
36528,note_off,,,,,52,0,1,,,,,0,,,63,0
36532,note_on,,,,,4,0,1,,,,,0,,,57,37
36536,note_on,,,,,4,0,1,,,,,0,,,53,47
36556,note_off,,,,,20,0,1,,,,,0,,,53,0
36568,note_off,,,,,12,0,1,,,,,0,,,57,0
36572,note_on,,,,,4,0,1,,,,,0,,,63,46
36628,note_off,,,,,56,0,1,,,,,0,,,63,0
36636,note_on,,,,,8,0,1,,,,,0,,,57,45
36640,note_on,,,,,4,0,1,,,,,0,,,53,53
36660,note_off,,,,,20,0,1,,,,,0,,,53,0
36672,note_off,,,,,12,0,1,,,,,0,,,57,0
36676,note_on,,,,,4,0,1,,,,,0,,,63,43
36724,note_off,,,,,48,0,1,,,,,0,,,63,0
36744,note_on,,,,,20,0,1,,,,,0,,,57,42
36744,note_on,,,,,0,0,1,,,,,0,,,53,54
36764,note_off,,,,,20,0,1,,,,,0,,,53,0
36772,note_off,,,,,8,0,1,,,,,0,,,57,0
36776,note_on,,,,,4,0,1,,,,,0,,,63,39
36836,note_off,,,,,60,0,1,,,,,0,,,63,0
36848,note_on,,,,,12,0,1,,,,,0,,,57,33
36852,note_on,,,,,4,0,1,,,,,0,,,53,42
36884,note_off,,,,,32,0,1,,,,,0,,,57,0
36888,note_off,,,,,4,0,1,,,,,0,,,53,0
36892,note_on,,,,,4,0,1,,,,,0,,,63,30
36932,note_off,,,,,40,0,1,,,,,0,,,35,0
36936,note_off,,,,,4,0,1,,,,,0,,,63,0
36964,note_on,,,,,28,0,1,,,,,0,,,57,41
36968,note_on,,,,,4,0,1,,,,,0,,,53,40
36988,note_off,,,,,20,0,1,,,,,0,,,53,0
37000,note_on,,,,,0,0,1,,,,,0,,,63,46
37000,note_off,,,,,12,0,1,,,,,0,,,57,0
37056,note_off,,,,,56,0,1,,,,,0,,,63,0
37068,note_on,,,,,12,0,1,,,,,0,,,35,82
37076,note_on,,,,,8,0,1,,,,,0,,,57,30
37076,note_on,,,,,0,0,1,,,,,0,,,53,49
37112,note_off,,,,,36,0,1,,,,,0,,,57,0
37116,note_off,,,,,4,0,1,,,,,0,,,53,0
37132,note_on,,,,,16,0,1,,,,,0,,,63,33
37192,note_off,,,,,60,0,1,,,,,0,,,63,0
37196,note_off,,,,,4,0,1,,,,,0,,,35,0
37228,note_on,,,,,32,0,1,,,,,0,,,34,82
37248,note_on,,,,,20,0,1,,,,,0,,,58,48
37248,note_on,,,,,0,0,1,,,,,0,,,53,55
37256,control_change,,,,,8,0,1,,,64,88,0,,,,
37260,control_change,,,,,4,0,1,,,64,0,0,,,,
37296,note_off,,,,,36,0,1,,,,,0,,,58,0
37300,note_off,,,,,4,0,1,,,,,0,,,53,0
37308,note_on,,,,,8,0,1,,,,,0,,,62,45
37312,control_change,,,,,4,0,1,,,64,88,0,,,,
37320,control_change,,,,,8,0,1,,,64,127,0,,,,
37352,note_off,,,,,32,0,1,,,,,0,,,62,0
37368,note_on,,,,,16,0,1,,,,,0,,,58,37
37372,note_on,,,,,4,0,1,,,,,0,,,53,39
37400,note_off,,,,,28,0,1,,,,,0,,,53,0
37404,note_off,,,,,4,0,1,,,,,0,,,58,0
37412,note_on,,,,,8,0,1,,,,,0,,,62,42
37460,note_off,,,,,48,0,1,,,,,0,,,62,0
37472,note_off,,,,,12,0,1,,,,,0,,,34,0
37476,note_on,,,,,4,0,1,,,,,0,,,58,32
37480,note_on,,,,,4,0,1,,,,,0,,,53,38
37508,note_off,,,,,28,0,1,,,,,0,,,58,0
37516,note_off,,,,,8,0,1,,,,,0,,,53,0
37520,note_on,,,,,4,0,1,,,,,0,,,62,38
37572,note_on,,,,,0,0,1,,,,,0,,,58,40
37572,note_off,,,,,52,0,1,,,,,0,,,62,0
37580,note_on,,,,,8,0,1,,,,,0,,,53,42
