tick,type,tempo,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
54525,note_off,,0,0,5,,,,,,,1,,,,83,0
54565,note_on,,40,0,6,,,,,,,2,,,,97,60
54565,note_on,,40,0,5,,,,,,,1,,,,97,60
54685,note_on,,120,0,5,,,,,,,1,,,,66,80
54685,note_on,,120,0,6,,,,,,,2,,,,66,80
54695,note_off,,10,0,6,,,,,,,2,,,,97,0
54695,note_on,,0,0,6,,,,,,,2,,,,87,84
54695,note_on,,0,0,5,,,,,,,1,,,,87,84
54695,note_off,,10,0,5,,,,,,,1,,,,97,0
54765,note_off,,70,0,5,,,,,,,1,,,,66,0
54765,note_off,,70,0,6,,,,,,,2,,,,66,0
54775,note_off,,10,0,6,,,,,,,2,,,,87,0
54775,note_off,,10,0,5,,,,,,,1,,,,87,0
54800,note_on,,25,0,6,,,,,,,2,,,,97,80
54800,note_on,,25,0,5,,,,,,,1,,,,97,80
54900,note_off,,100,0,6,,,,,,,2,,,,97,0
54900,note_off,,100,0,5,,,,,,,1,,,,97,0
54925,note_on,,25,0,6,,,,,,,2,,,,83,71
54925,note_on,,25,0,5,,,,,,,1,,,,83,71
54925,note_on,,0,0,5,,,,,,,1,,,,78,78
54925,note_on,,0,0,6,,,,,,,2,,,,75,64
54925,note_on,,0,0,5,,,,,,,1,,,,75,64
54925,note_on,,0,0,6,,,,,,,2,,,,78,78
54985,note_off,,60,0,5,,,,,,,1,,,,78,0
54985,note_off,,60,0,6,,,,,,,2,,,,78,0
54990,note_off,,5,0,5,,,,,,,1,,,,83,0
54990,note_off,,5,0,6,,,,,,,2,,,,83,0
54995,note_off,,5,0,5,,,,,,,1,,,,75,0
54995,note_off,,5,0,6,,,,,,,2,,,,75,0
55035,note_on,,40,0,5,,,,,,,1,,,,97,61
55035,note_on,,40,0,6,,,,,,,2,,,,97,61
55170,note_on,,0,0,6,,,,,,,2,,,,71,72
55170,note_on,,135,0,6,,,,,,,2,,,,90,80
55170,note_on,,0,0,5,,,,,,,1,,,,71,72
55170,note_on,,135,0,5,,,,,,,1,,,,90,80
55185,note_off,,15,0,5,,,,,,,1,,,,97,0
55185,note_off,,15,0,6,,,,,,,2,,,,97,0
55250,note_off,,65,0,6,,,,,,,2,,,,90,0
55250,note_off,,65,0,5,,,,,,,1,,,,90,0
55260,note_off,,10,0,5,,,,,,,1,,,,71,0
55260,note_off,,10,0,6,,,,,,,2,,,,71,0
55280,note_on,,20,0,5,,,,,,,1,,,,97,50
55280,note_on,,20,0,6,,,,,,,2,,,,97,50
55395,note_on,,115,0,5,,,,,,,1,,,,75,90
55395,note_on,,115,0,6,,,,,,,2,,,,75,90
55400,note_on,,0,0,6,,,,,,,2,,,,78,61
55400,note_on,,5,0,6,,,,,,,2,,,,87,80
55400,note_on,,5,0,5,,,,,,,1,,,,87,80
55400,note_on,,0,0,5,,,,,,,1,,,,78,61
55410,note_off,,10,0,6,,,,,,,2,,,,97,0
55410,note_off,,10,0,5,,,,,,,1,,,,97,0
55435,note_off,,25,0,5,,,,,,,1,,,,78,0
55435,note_off,,25,0,6,,,,,,,2,,,,78,0
55455,note_off,,20,0,5,,,,,,,1,,,,75,0
55455,note_off,,20,0,6,,,,,,,2,,,,75,0
55490,note_off,,35,0,6,,,,,,,2,,,,87,0
55490,note_off,,35,0,5,,,,,,,1,,,,87,0
55525,note_on,,35,0,5,,,,,,,1,,,,97,61
55525,note_on,,35,0,6,,,,,,,2,,,,97,61
55645,note_on,,120,0,5,,,,,,,1,,,,66,72
55645,note_on,,120,0,6,,,,,,,2,,,,66,72
55655,note_off,,10,0,6,,,,,,,2,,,,97,0
55655,note_on,,0,0,5,,,,,,,1,,,,85,58
55655,note_off,,10,0,5,,,,,,,1,,,,97,0
55655,note_on,,0,0,6,,,,,,,2,,,,85,58
55725,note_off,,70,0,6,,,,,,,2,,,,66,0
55725,note_off,,70,0,5,,,,,,,1,,,,66,0
55740,note_off,,15,0,6,,,,,,,2,,,,85,0
55740,note_off,,15,0,5,,,,,,,1,,,,85,0
55770,note_on,,30,0,6,,,,,,,2,,,,97,61
55770,note_on,,30,0,5,,,,,,,1,,,,97,61
55880,note_off,,110,0,5,,,,,,,1,,,,97,0
55880,note_off,,110,0,6,,,,,,,2,,,,97,0
55890,note_on,,0,0,6,,,,,,,2,,,,73,77
55890,note_on,,0,0,5,,,,,,,1,,,,73,77
55890,note_on,,10,0,6,,,,,,,2,,,,70,77
55890,note_on,,10,0,5,,,,,,,1,,,,70,77
55895,note_on,,5,0,5,,,,,,,1,,,,82,80
55895,note_on,,5,0,6,,,,,,,2,,,,82,80
55945,note_off,,50,0,6,,,,,,,2,,,,73,0
55945,note_off,,50,0,5,,,,,,,1,,,,73,0
55960,note_off,,15,0,5,,,,,,,1,,,,70,0
55960,note_off,,15,0,6,,,,,,,2,,,,70,0
55975,note_off,,15,0,5,,,,,,,1,,,,82,0
55975,note_off,,15,0,6,,,,,,,2,,,,82,0
56005,note_on,,30,0,6,,,,,,,2,,,,97,61
56005,note_on,,30,0,5,,,,,,,1,,,,97,61
56095,note_off,,90,0,6,,,,,,,2,,,,97,0
56095,note_off,,90,0,5,,,,,,,1,,,,97,0
56130,note_on,,35,0,6,,,,,,,2,,,,81,91
56130,note_on,,35,0,5,,,,,,,1,,,,81,91
56135,note_on,,5,0,6,,,,,,,2,,,,61,80
56135,note_on,,5,0,5,,,,,,,1,,,,61,80
56200,note_off,,65,0,6,,,,,,,2,,,,81,0
56200,note_off,,65,0,5,,,,,,,1,,,,81,0
56235,note_off,,35,0,6,,,,,,,2,,,,61,0
56235,note_off,,35,0,5,,,,,,,1,,,,61,0
56255,note_on,,20,0,5,,,,,,,1,,,,97,61
56255,note_on,,20,0,6,,,,,,,2,,,,97,61
56320,note_off,,65,0,5,,,,,,,1,,,,97,0
56320,note_off,,65,0,6,,,,,,,2,,,,97,0
56360,note_on,,0,0,5,,,,,,,1,,,,73,90
56360,note_on,,40,0,6,,,,,,,2,,,,78,78
56360,note_on,,40,0,5,,,,,,,1,,,,78,78
56360,note_on,,0,0,6,,,,,,,2,,,,73,90
56370,note_on,,10,0,6,,,,,,,2,,,,82,80
56370,note_on,,10,0,5,,,,,,,1,,,,82,80
56415,note_off,,45,0,5,,,,,,,1,,,,73,0
56415,note_off,,45,0,6,,,,,,,2,,,,73,0
56425,note_off,,10,0,6,,,,,,,2,,,,78,0
56425,note_off,,10,0,5,,,,,,,1,,,,78,0
56440,note_off,,15,0,5,,,,,,,1,,,,82,0
56440,note_off,,15,0,6,,,,,,,2,,,,82,0
56490,note_on,,50,0,6,,,,,,,2,,,,97,61
56490,note_on,,50,0,5,,,,,,,1,,,,97,61
56615,note_on,,125,0,6,,,,,,,2,,,,66,80
56615,note_on,,125,0,5,,,,,,,1,,,,66,80
56620,note_on,,0,0,5,,,,,,,1,,,,85,46
56620,note_off,,5,0,5,,,,,,,1,,,,97,0
56620,note_on,,0,0,6,,,,,,,2,,,,85,46
56620,note_off,,5,0,6,,,,,,,2,,,,97,0
56695,note_off,,75,0,5,,,,,,,1,,,,66,0
56695,note_off,,75,0,6,,,,,,,2,,,,66,0
56705,note_off,,10,0,5,,,,,,,1,,,,85,0
56705,note_off,,10,0,6,,,,,,,2,,,,85,0
56735,note_on,,30,0,5,,,,,,,1,,,,97,50
56735,note_on,,30,0,6,,,,,,,2,,,,97,50
56830,note_off,,95,0,6,,,,,,,2,,,,97,0
56830,note_off,,95,0,5,,,,,,,1,,,,97,0
56840,note_on,,10,0,6,,,,,,,2,,,,82,72
56840,note_on,,10,0,5,,,,,,,1,,,,82,72
56850,note_on,,0,0,6,,,,,,,2,,,,73,72
56850,note_on,,10,0,6,,,,,,,2,,,,78,88
56850,note_on,,10,0,5,,,,,,,1,,,,78,88
56850,note_on,,0,0,5,,,,,,,1,,,,73,72
56900,note_off,,50,0,5,,,,,,,1,,,,73,0
56900,note_off,,0,0,6,,,,,,,2,,,,78,0
56900,note_off,,50,0,6,,,,,,,2,,,,73,0
56900,note_off,,0,0,5,,,,,,,1,,,,78,0
56920,note_off,,20,0,6,,,,,,,2,,,,82,0
56920,note_off,,20,0,5,,,,,,,1,,,,82,0
56965,note_on,,45,0,5,,,,,,,1,,,,97,50
56965,note_on,,45,0,6,,,,,,,2,,,,97,50
57100,note_on,,135,0,5,,,,,,,1,,,,70,80
57100,note_on,,135,0,6,,,,,,,2,,,,70,80
57110,note_on,,10,0,5,,,,,,,1,,,,90,59
57110,note_on,,10,0,6,,,,,,,2,,,,90,59
57115,note_off,,5,0,5,,,,,,,1,,,,97,0
57115,note_off,,5,0,6,,,,,,,2,,,,97,0
57175,note_off,,60,0,5,,,,,,,1,,,,90,0
57175,note_off,,60,0,6,,,,,,,2,,,,90,0
57185,note_off,,10,0,6,,,,,,,2,,,,70,0
57185,note_off,,10,0,5,,,,,,,1,,,,70,0
57210,note_on,,25,0,5,,,,,,,1,,,,97,60
57210,note_on,,25,0,6,,,,,,,2,,,,97,60
57340,note_on,,130,0,6,,,,,,,2,,,,85,41
57340,note_on,,130,0,5,,,,,,,1,,,,85,41
57345,note_on,,5,0,5,,,,,,,1,,,,73,78
57345,note_on,,5,0,6,,,,,,,2,,,,73,78
57345,note_on,,0,0,5,,,,,,,1,,,,78,90
57345,note_on,,0,0,6,,,,,,,2,,,,78,90
57355,note_off,,10,0,6,,,,,,,2,,,,97,0
57355,note_off,,10,0,5,,,,,,,1,,,,97,0
57400,note_off,,45,0,6,,,,,,,2,,,,73,0
57400,note_off,,45,0,5,,,,,,,1,,,,73,0
57415,note_off,,15,0,5,,,,,,,1,,,,78,0
57415,note_off,,15,0,6,,,,,,,2,,,,78,0
57425,note_off,,10,0,6,,,,,,,2,,,,85,0
57425,note_off,,10,0,5,,,,,,,1,,,,85,0
57450,note_on,,25,0,5,,,,,,,1,,,,97,62
57450,note_on,,25,0,6,,,,,,,2,,,,97,62
57540,note_off,,90,0,6,,,,,,,2,,,,97,0
57540,note_off,,90,0,5,,,,,,,1,,,,97,0
57560,note_on,,20,0,5,,,,,,,1,,,,83,69
57560,note_on,,20,0,6,,,,,,,2,,,,83,69
57565,note_on,,5,0,5,,,,,,,1,,,,89,78
57565,note_on,,5,0,6,,,,,,,2,,,,89,78
57625,note_off,,60,0,6,,,,,,,2,,,,83,0
57625,note_off,,60,0,5,,,,,,,1,,,,83,0
57695,note_on,,70,0,6,,,,,,,2,,,,97,61
57695,note_on,,70,0,5,,,,,,,1,,,,97,61
57720,note_off,,25,0,5,,,,,,,1,,,,89,0
57720,note_off,,25,0,6,,,,,,,2,,,,89,0
57780,note_on,,60,0,5,,,,,,,1,,,,60,72
57780,note_on,,60,0,6,,,,,,,2,,,,60,72
57815,note_off,,35,0,6,,,,,,,2,,,,97,0
57815,note_on,,0,0,5,,,,,,,1,,,,61,91
57815,note_on,,0,0,5,,,,,,,1,,,,85,46
57815,note_off,,35,0,5,,,,,,,1,,,,97,0
57815,note_on,,0,0,6,,,,,,,2,,,,85,46
57815,note_on,,0,0,6,,,,,,,2,,,,61,91
57830,note_on,,15,0,5,,,,,,,1,,,,92,64
57830,note_on,,15,0,6,,,,,,,2,,,,92,64
57855,note_off,,25,0,6,,,,,,,2,,,,60,0
57855,note_off,,25,0,5,,,,,,,1,,,,60,0
57880,note_off,,25,0,6,,,,,,,2,,,,85,0
57880,note_off,,25,0,5,,,,,,,1,,,,85,0
57890,note_off,,10,0,6,,,,,,,2,,,,61,0
57890,note_off,,10,0,5,,,,,,,1,,,,61,0
57925,note_off,,35,0,6,,,,,,,2,,,,92,0
57925,note_off,,35,0,5,,,,,,,1,,,,92,0
57935,note_on,,10,0,6,,,,,,,2,,,,97,50
57935,note_on,,10,0,5,,,,,,,1,,,,97,50
58030,note_off,,95,0,5,,,,,,,1,,,,97,0
58030,note_off,,95,0,6,,,,,,,2,,,,97,0
58060,note_on,,30,0,5,,,,,,,1,,,,83,79
58060,note_on,,30,0,6,,,,,,,2,,,,83,79
58065,note_on,,5,0,6,,,,,,,2,,,,89,61
58065,note_on,,5,0,5,,,,,,,1,,,,89,61
58130,note_off,,65,0,6,,,,,,,2,,,,83,0
58130,note_off,,65,0,5,,,,,,,1,,,,83,0
58175,note_off,,45,0,5,,,,,,,1,,,,89,0
58175,note_off,,45,0,6,,,,,,,2,,,,89,0
58200,note_on,,25,0,5,,,,,,,1,,,,97,62
58200,note_on,,25,0,6,,,,,,,2,,,,97,62
58260,note_on,,60,0,6,,,,,,,2,,,,64,58
58260,note_on,,60,0,5,,,,,,,1,,,,64,58
58270,note_on,,10,0,5,,,,,,,1,,,,65,52
58270,note_on,,10,0,6,,,,,,,2,,,,65,52
58300,note_off,,30,0,5,,,,,,,1,,,,97,0
58300,note_off,,30,0,6,,,,,,,2,,,,97,0
58310,note_on,,10,0,6,,,,,,,2,,,,85,50
58310,note_on,,10,0,5,,,,,,,1,,,,85,50
58320,note_on,,10,0,6,,,,,,,2,,,,92,64
58320,note_on,,10,0,5,,,,,,,1,,,,92,64
58325,note_off,,5,0,6,,,,,,,2,,,,64,0
58325,note_off,,5,0,5,,,,,,,1,,,,64,0
58345,note_off,,20,0,6,,,,,,,2,,,,65,0
58345,note_off,,20,0,5,,,,,,,1,,,,65,0
58385,note_off,,40,0,5,,,,,,,1,,,,85,0
58385,note_off,,40,0,6,,,,,,,2,,,,85,0
58405,note_off,,20,0,5,,,,,,,1,,,,92,0
58405,note_off,,20,0,6,,,,,,,2,,,,92,0
58420,note_on,,15,0,6,,,,,,,2,,,,97,80
58420,note_on,,15,0,5,,,,,,,1,,,,97,80
58525,note_off,,105,0,5,,,,,,,1,,,,97,0
58525,note_off,,105,0,6,,,,,,,2,,,,97,0
58550,note_on,,25,0,5,,,,,,,1,,,,83,68
58550,note_on,,25,0,6,,,,,,,2,,,,83,68
58550,note_on,,0,0,5,,,,,,,1,,,,89,78
58550,note_on,,0,0,6,,,,,,,2,,,,89,78
58615,note_off,,65,0,6,,,,,,,2,,,,83,0
58615,note_off,,65,0,5,,,,,,,1,,,,83,0
58670,note_off,,55,0,5,,,,,,,1,,,,89,0
58670,note_off,,55,0,6,,,,,,,2,,,,89,0
58685,note_on,,15,0,5,,,,,,,1,,,,97,62
58685,note_on,,15,0,6,,,,,,,2,,,,97,62
58755,note_on,,70,0,5,,,,,,,1,,,,69,80
58755,note_on,,70,0,6,,,,,,,2,,,,69,80
58785,note_off,,30,0,6,,,,,,,2,,,,97,0
58785,note_off,,30,0,5,,,,,,,1,,,,97,0
58790,note_on,,0,0,5,,,,,,,1,,,,85,50
58790,note_on,,0,0,6,,,,,,,2,,,,85,50
58790,note_on,,5,0,5,,,,,,,1,,,,70,90
58790,note_on,,5,0,6,,,,,,,2,,,,70,90
58805,note_on,,15,0,5,,,,,,,1,,,,92,72
58805,note_on,,15,0,6,,,,,,,2,,,,92,72
58840,note_off,,35,0,6,,,,,,,2,,,,69,0
58840,note_off,,35,0,5,,,,,,,1,,,,69,0
58860,note_off,,20,0,6,,,,,,,2,,,,85,0
58860,note_off,,20,0,5,,,,,,,1,,,,85,0
58875,note_off,,15,0,5,,,,,,,1,,,,70,0
58875,note_off,,15,0,6,,,,,,,2,,,,70,0
58885,note_off,,10,0,6,,,,,,,2,,,,92,0
58885,note_off,,10,0,5,,,,,,,1,,,,92,0
58900,note_on,,15,0,5,,,,,,,1,,,,97,62
58900,note_on,,15,0,6,,,,,,,2,,,,97,62
58995,note_off,,95,0,6,,,,,,,2,,,,97,0
58995,note_off,,95,0,5,,,,,,,1,,,,97,0
59025,note_on,,0,0,6,,,,,,,2,,,,89,68
59025,note_on,,30,0,6,,,,,,,2,,,,83,62
59025,note_on,,0,0,5,,,,,,,1,,,,89,68
59025,note_on,,30,0,5,,,,,,,1,,,,83,62
59085,note_off,,60,0,6,,,,,,,2,,,,83,0
59085,note_off,,60,0,5,,,,,,,1,,,,83,0
59150,note_off,,65,0,5,,,,,,,1,,,,89,0
59150,note_off,,65,0,6,,,,,,,2,,,,89,0
59165,note_on,,15,0,5,,,,,,,1,,,,97,62
59165,note_on,,15,0,6,,,,,,,2,,,,97,62
59225,note_on,,60,0,5,,,,,,,1,,,,67,80
59225,note_on,,60,0,6,,,,,,,2,,,,67,80
59255,note_on,,30,0,5,,,,,,,1,,,,68,92
59255,note_on,,30,0,6,,,,,,,2,,,,68,92
59275,note_on,,20,0,5,,,,,,,1,,,,85,42
59275,note_on,,20,0,6,,,,,,,2,,,,85,42
59290,note_on,,15,0,6,,,,,,,2,,,,92,72
59290,note_on,,15,0,5,,,,,,,1,,,,92,72
59295,note_off,,5,0,5,,,,,,,1,,,,97,0
59295,note_off,,5,0,6,,,,,,,2,,,,97,0
59320,note_off,,25,0,5,,,,,,,1,,,,67,0
59320,note_off,,25,0,6,,,,,,,2,,,,67,0
59345,note_off,,25,0,5,,,,,,,1,,,,85,0
59345,note_off,,25,0,6,,,,,,,2,,,,85,0
59355,note_off,,0,0,6,,,,,,,2,,,,92,0
59355,note_off,,10,0,5,,,,,,,1,,,,68,0
59355,note_off,,0,0,5,,,,,,,1,,,,92,0
59355,note_off,,10,0,6,,,,,,,2,,,,68,0
59375,note_on,,20,0,5,,,,,,,1,,,,97,62
59375,note_on,,20,0,6,,,,,,,2,,,,97,62
59490,note_off,,115,0,6,,,,,,,2,,,,97,0
59490,note_off,,115,0,5,,,,,,,1,,,,97,0
59515,note_on,,25,0,6,,,,,,,2,,,,82,79
59515,note_on,,25,0,5,,,,,,,1,,,,82,79
59520,note_on,,5,0,6,,,,,,,2,,,,90,78
59520,note_on,,5,0,5,,,,,,,1,,,,90,78
59565,note_off,,45,0,5,,,,,,,1,,,,82,0
59565,note_off,,45,0,6,,,,,,,2,,,,82,0
59625,note_on,,60,0,5,,,,,,,1,,,,97,61
59625,note_on,,60,0,6,,,,,,,2,,,,97,61
59645,note_off,,20,0,6,,,,,,,2,,,,90,0
59645,note_off,,20,0,5,,,,,,,1,,,,90,0
59720,note_on,,75,0,5,,,,,,,1,,,,65,80
59720,note_on,,75,0,6,,,,,,,2,,,,65,80
59735,note_off,,15,0,6,,,,,,,2,,,,97,0
59735,note_off,,15,0,5,,,,,,,1,,,,97,0
59745,note_on,,10,0,5,,,,,,,1,,,,85,50
59745,note_on,,10,0,6,,,,,,,2,,,,85,50
59755,note_on,,10,0,6,,,,,,,2,,,,66,92
59755,note_on,,10,0,5,,,,,,,1,,,,66,92
59765,note_on,,10,0,6,,,,,,,2,,,,94,71
59765,note_on,,10,0,5,,,,,,,1,,,,94,71
59810,note_off,,45,0,5,,,,,,,1,,,,65,0
59810,note_off,,45,0,6,,,,,,,2,,,,65,0
59815,note_off,,5,0,6,,,,,,,2,,,,85,0
59815,note_off,,5,0,5,,,,,,,1,,,,85,0
59835,note_off,,20,0,6,,,,,,,2,,,,66,0
59835,note_off,,0,0,6,,,,,,,2,,,,94,0
59835,note_off,,0,0,5,,,,,,,1,,,,94,0
59835,note_off,,20,0,5,,,,,,,1,,,,66,0
59855,note_on,,20,0,5,,,,,,,1,,,,97,62
59855,note_on,,20,0,6,,,,,,,2,,,,97,62
59945,note_on,,90,0,6,,,,,,,2,,,,64,92
59945,note_on,,90,0,5,,,,,,,1,,,,64,92
59960,note_off,,15,0,6,,,,,,,2,,,,97,0
59960,note_off,,15,0,5,,,,,,,1,,,,97,0
59975,note_on,,15,0,5,,,,,,,1,,,,65,91
59975,note_on,,15,0,6,,,,,,,2,,,,65,91
59980,note_on,,0,0,5,,,,,,,1,,,,82,78
59980,note_on,,5,0,6,,,,,,,2,,,,90,78
59980,note_on,,0,0,6,,,,,,,2,,,,82,78
59980,note_on,,5,0,5,,,,,,,1,,,,90,78
60030,note_off,,50,0,6,,,,,,,2,,,,82,0
60030,note_off,,50,0,5,,,,,,,1,,,,82,0
60045,note_off,,15,0,6,,,,,,,2,,,,64,0
60045,note_off,,15,0,5,,,,,,,1,,,,64,0
60055,note_off,,10,0,6,,,,,,,2,,,,65,0
60055,note_off,,10,0,5,,,,,,,1,,,,65,0
60100,note_on,,45,0,5,,,,,,,1,,,,97,61
60100,note_on,,45,0,6,,,,,,,2,,,,97,61
60115,note_off,,15,0,6,,,,,,,2,,,,90,0
60115,note_off,,15,0,5,,,,,,,1,,,,90,0
60210,note_on,,95,0,6,,,,,,,2,,,,62,80
60210,note_on,,95,0,5,,,,,,,1,,,,62,80
60225,note_on,,0,0,6,,,,,,,2,,,,85,47
60225,note_off,,15,0,6,,,,,,,2,,,,97,0
60225,note_off,,15,0,5,,,,,,,1,,,,97,0
60225,note_on,,0,0,5,,,,,,,1,,,,85,47
60235,note_on,,10,0,5,,,,,,,1,,,,63,92
60235,note_on,,10,0,6,,,,,,,2,,,,63,92
60240,note_on,,5,0,5,,,,,,,1,,,,94,72
60240,note_on,,5,0,6,,,,,,,2,,,,94,72
60280,note_off,,40,0,5,,,,,,,1,,,,62,0
60280,note_off,,40,0,6,,,,,,,2,,,,62,0
60295,note_off,,15,0,6,,,,,,,2,,,,85,0
60295,note_off,,15,0,5,,,,,,,1,,,,85,0
60315,note_off,,20,0,6,,,,,,,2,,,,63,0
60315,note_off,,20,0,5,,,,,,,1,,,,63,0
60330,note_off,,15,0,6,,,,,,,2,,,,94,0
60330,note_off,,15,0,5,,,,,,,1,,,,94,0
60335,note_on,,5,0,5,,,,,,,1,,,,97,50
60335,note_on,,5,0,6,,,,,,,2,,,,97,50
60435,note_off,,100,0,5,,,,,,,1,,,,97,0
60435,note_off,,100,0,6,,,,,,,2,,,,97,0
60450,note_on,,15,0,5,,,,,,,1,,,,82,88
60450,note_on,,15,0,6,,,,,,,2,,,,82,88
60455,note_on,,5,0,6,,,,,,,2,,,,90,88
60455,note_on,,5,0,5,,,,,,,1,,,,90,88
60510,note_off,,55,0,6,,,,,,,2,,,,82,0
60510,note_off,,55,0,5,,,,,,,1,,,,82,0
60570,note_on,,0,0,5,,,,,,,1,,,,97,74
60570,note_off,,60,0,6,,,,,,,2,,,,90,0
60570,note_off,,60,0,5,,,,,,,1,,,,90,0
60570,note_on,,0,0,6,,,,,,,2,,,,97,74
60680,note_on,,110,0,6,,,,,,,2,,,,62,80
60680,note_on,,110,0,5,,,,,,,1,,,,62,80
60690,note_off,,10,0,6,,,,,,,2,,,,97,0
60690,note_off,,10,0,5,,,,,,,1,,,,97,0
60695,note_on,,5,0,5,,,,,,,1,,,,85,58
60695,note_on,,5,0,6,,,,,,,2,,,,85,58
60700,note_on,,5,0,5,,,,,,,1,,,,63,91
60700,note_on,,5,0,6,,,,,,,2,,,,63,91
60710,note_on,,10,0,6,,,,,,,2,,,,94,72
60710,note_on,,10,0,5,,,,,,,1,,,,94,72
60770,note_off,,0,0,5,,,,,,,1,,,,85,0
60770,note_off,,0,0,6,,,,,,,2,,,,85,0
60770,note_off,,60,0,5,,,,,,,1,,,,62,0
60770,note_off,,60,0,6,,,,,,,2,,,,62,0
60790,note_off,,20,0,6,,,,,,,2,,,,63,0
60790,note_off,,20,0,5,,,,,,,1,,,,63,0
60800,note_on,,0,0,6,,,,,,,2,,,,97,46
60800,note_off,,10,0,5,,,,,,,1,,,,94,0
60800,note_on,,0,0,5,,,,,,,1,,,,97,46
60800,note_off,,10,0,6,,,,,,,2,,,,94,0
60910,note_off,,110,0,6,,,,,,,2,,,,97,0
60910,note_off,,110,0,5,,,,,,,1,,,,97,0
60915,note_on,,5,0,6,,,,,,,2,,,,61,80
60915,note_on,,5,0,5,,,,,,,1,,,,61,80
60930,note_on,,15,0,6,,,,,,,2,,,,82,92
60930,note_on,,15,0,5,,,,,,,1,,,,82,92
60935,note_on,,5,0,5,,,,,,,1,,,,62,91
60935,note_on,,5,0,6,,,,,,,2,,,,62,91
60940,note_on,,5,0,6,,,,,,,2,,,,90,71
60940,note_on,,5,0,5,,,,,,,1,,,,90,71
60990,note_off,,50,0,5,,,,,,,1,,,,82,0
60990,note_off,,50,0,6,,,,,,,2,,,,82,0
61000,note_off,,10,0,5,,,,,,,1,,,,61,0
61000,note_off,,10,0,6,,,,,,,2,,,,61,0
61015,note_off,,15,0,6,,,,,,,2,,,,62,0
61015,note_off,,15,0,5,,,,,,,1,,,,62,0
61045,note_on,,30,0,5,,,,,,,1,,,,97,80
61045,note_on,,30,0,6,,,,,,,2,,,,97,80
61085,note_off,,40,0,5,,,,,,,1,,,,90,0
61085,note_off,,40,0,6,,,,,,,2,,,,90,0
61145,note_on,,60,0,6,,,,,,,2,,,,60,64
61145,note_on,,60,0,5,,,,,,,1,,,,60,64
61170,note_on,,25,0,5,,,,,,,1,,,,61,91
61170,note_on,,0,0,6,,,,,,,2,,,,85,50
61170,note_on,,0,0,5,,,,,,,1,,,,85,50
61170,note_on,,25,0,6,,,,,,,2,,,,61,91
61180,note_on,,10,0,5,,,,,,,1,,,,94,80
61180,note_on,,10,0,6,,,,,,,2,,,,94,80
61185,note_off,,5,0,6,,,,,,,2,,,,97,0
61185,note_off,,5,0,5,,,,,,,1,,,,97,0
61215,note_off,,30,0,6,,,,,,,2,,,,60,0
61215,note_off,,30,0,5,,,,,,,1,,,,60,0
61240,note_off,,25,0,5,,,,,,,1,,,,85,0
61240,note_off,,25,0,6,,,,,,,2,,,,85,0
61255,note_off,,15,0,6,,,,,,,2,,,,61,0
61255,note_off,,15,0,5,,,,,,,1,,,,61,0
61260,note_off,,5,0,6,,,,,,,2,,,,94,0
61260,note_off,,5,0,5,,,,,,,1,,,,94,0
61275,note_on,,15,0,5,,,,,,,1,,,,97,50
61275,note_on,,15,0,6,,,,,,,2,,,,97,50
61370,note_off,,95,0,6,,,,,,,2,,,,97,0
61370,note_off,,95,0,5,,,,,,,1,,,,97,0
61395,note_on,,25,0,5,,,,,,,1,,,,83,68
61395,note_on,,0,0,6,,,,,,,2,,,,89,79
61395,note_on,,0,0,5,,,,,,,1,,,,89,79
61395,note_on,,25,0,6,,,,,,,2,,,,83,68
61460,note_off,,65,0,6,,,,,,,2,,,,83,0
61460,note_off,,65,0,5,,,,,,,1,,,,83,0
61515,note_off,,55,0,5,,,,,,,1,,,,89,0
61515,note_off,,55,0,6,,,,,,,2,,,,89,0
61540,note_on,,25,0,6,,,,,,,2,,,,97,80
61540,note_on,,25,0,5,,,,,,,1,,,,97,80
61630,note_on,,90,0,6,,,,,,,2,,,,60,80
61630,note_on,,90,0,5,,,,,,,1,,,,60,80
61655,note_on,,25,0,6,,,,,,,2,,,,61,92
61655,note_on,,25,0,5,,,,,,,1,,,,61,92
61665,note_on,,10,0,5,,,,,,,1,,,,85,50
61665,note_on,,10,0,6,,,,,,,2,,,,85,50
61680,note_on,,15,0,6,,,,,,,2,,,,92,64
61680,note_on,,15,0,5,,,,,,,1,,,,92,64
61690,note_off,,10,0,6,,,,,,,2,,,,97,0
61690,note_off,,10,0,5,,,,,,,1,,,,97,0
61705,note_off,,15,0,6,,,,,,,2,,,,60,0
61705,note_off,,15,0,5,,,,,,,1,,,,60,0
61730,note_off,,0,0,5,,,,,,,1,,,,85,0
61730,note_off,,25,0,5,,,,,,,1,,,,61,0
61730,note_off,,0,0,6,,,,,,,2,,,,85,0
61730,note_off,,25,0,6,,,,,,,2,,,,61,0
61775,note_off,,45,0,5,,,,,,,1,,,,92,0
61775,note_on,,0,0,5,,,,,,,1,,,,97,74
61775,note_off,,45,0,6,,,,,,,2,,,,92,0
61775,note_on,,0,0,6,,,,,,,2,,,,97,74
61875,note_off,,100,0,5,,,,,,,1,,,,97,0
61875,note_off,,100,0,6,,,,,,,2,,,,97,0
61900,note_on,,25,0,6,,,,,,,2,,,,89,77
61900,note_on,,25,0,5,,,,,,,1,,,,89,77
61905,note_on,,5,0,5,,,,,,,1,,,,83,55
